,count,gender,name,probability
840,1.0,male,DIABLE,1.0
841,,,PETROCHOP,
842,,,JAMDAISY,
843,,,RMPEDI,
844,,,DWEEZLED,
845,,,KENNEB,
846,,,BLASR,
847,,,CATTLELACKRANCHER,
848,1.0,male,MIGWEL,1.0
849,,,VANDERBEURZE,
850,,,KUVHOLT,
851,,,EROERO,
852,,,ONKEONWE,
853,,,MOSHULU,
854,,,MIRONO,
855,,,TKATHLINASTOCKS,
856,,,RUFUSMAXWALL,
857,,,GWAZ,
858,,,METAINVESTOR,
859,,,LONGMAGIC,
860,67.0,male,ANISH,1.0
861,,,FLESHEATINGEMU,
862,,,HCWHUNTER,
863,,,JVIG,
864,,,Y,
865,,,NYBIGTYMER,
866,,,EDMAC,
867,,,WRITSER,
868,,,GEORGITSONEF,
869,,,YACHTSMAN,
870,,,TAYMERE,
871,,,HARJI,
872,,,JACKSONCN,
873,,,MARKHOLDEN,
874,,,RIVERREALTOR,
875,,,RUNNINGMAN,
876,,,MIHAITGV,
877,,,AXCELLENCE,
878,,,JAMOSAKBS,
879,,,CALCULATION,
880,,,CDIRMANN,
881,,,RIDOLFI,
882,,,JKGUNAW,
883,,,BVRO,
884,6.0,male,SHAHNAWAZ,1.0
885,,,ERRYL,
886,,,DIGITALMIKE,
887,,,BOOMERANGING,
888,1.0,male,ODYSSEUS,1.0
889,,,MEIUSA,
890,,,RWCH,
891,,,GARYKATZ,
892,,,AITADM,
893,,,BILLYBUBBA,
894,,,TGREGORIN,
895,,,FREDLIGHT,
896,,,ILIKEPRIVACY,
897,24.0,male,ARMEN,0.96
898,1.0,male,NAVILLUS,1.0
899,,,BLACKSWANS,
900,,,JFROMC,
901,,,JSMV,
902,,,DHETZ,
903,,,LARRUSHKA,
904,,,GARROBIO,
905,,,NOWANDLATER,
906,,,SANTORAMA,
907,,,XAGHRA,
908,,,INVESTOPEDIA,
909,,,TIMSABIN,
910,,,SIMPLYBAITED,
911,,,ELIKMA,
912,,,ZORALSURGEON,
913,,,FELIXR,
914,,,SNUFFLES,
915,,,STOCKFUTURES,
916,,,ROXOLA,
917,,,WITCH,
918,,,VMX,
919,,,BIGJIMCASHMACHINE,
920,,,GORILLARESEARCHER,
921,,,RICHIEMAGOO,
922,,,CONVENIENT,
923,,,CHATFIELDHRV,
924,,,MTINS,
925,,,ZIGGYSTRAW,
926,,,PETEE,
927,,,COUNTER,
928,,,WHOWANTSARISKFREEWORLD,
929,,,SEEKNRUN,
930,,,WHATMEWORRY,
931,,,DUTCHTENDER,
932,,,MDNAT,
933,,,RUSTYCAT,
934,,,KELLIS,
935,37.0,male,KENNEDY,0.57
936,,,GAAPDINO,
937,,,STARKOSKI,
938,,,JOHNBIRGE,
939,,,STOPANDTHINK,
940,,,EGGON,
941,,,SIRETH,
942,,,EFIUS,
943,,,ALANIMAN,
944,,,JULEMAN,
945,,,GEORGEBAUM,
946,,,MANABOUTMINE,
947,,,DWRM,
948,,,HWYFLIER,
949,,,CHRISSER,
950,,,PRIGUY,
951,,,TYCOLTS,
952,,,EUROSTAR,
953,,,JACQUER,
954,,,OMNIDIRECTIONAL,
955,,,JAYCASEY,
956,,,HUANGQIANG,
957,,,DRYAGEDPRIME,
958,1.0,male,HIKE,1.0
959,,,KLIGHTBURN,
960,,,NOKINDERMORGAN,
961,,,DRSAMBANSAL,
962,,,TGODWIN,
963,,,BARSONE,
964,,,HARRYHK,
965,,,KASQADE,
966,,,TONYCCN,
967,,,RASMOYAG,
968,,,LGALANSKY,
969,,,WILLIEMO,
970,,,URBANAPTDWELLER,
971,,,GNUMPF,
972,,,BLAZINGKITTIES,
973,,,DRZERO,
974,,,ADIPOSITY,
975,,,ANDREJP,
976,,,NEOROCK,
977,,,INDIGOREALITY,
978,,,CLEANTECHJEFF,
979,,,WIDMATTEN,
980,,,MARCUSMA,
981,,,JPBL,
982,,,DPCISAR,
983,,,KFCHEUNG,
984,,,ALCAM,
985,,,JDBLOOMINGTON,
986,,,JAMESVOGL,
987,,,MENNOMAN,
988,,,FLINTGEONJ,
989,,,CANONLIDE,
990,,,LIZZYGOAT,
991,,,YELLOWFEVER,
992,,,INVLIKEBIZOWNER,
993,,,MLPKG,
994,,,BESTERINVESTOR,
995,,,SHINOBIRASTAFARI,
996,,,MADODEL,
997,,,BUZZMEISTER,
998,44.0,male,SCOT,1.0
999,,,KINGBRUCE,
0,,,EZEEGOLD,
1,,,SLAPA,
2,,,SHUBERTO,
3,,,KINGSTV,
4,,,SCWINVESTOR,
5,,,SHADOWNOSE,
6,,,HEREFORHOBBY,
7,,,FEDELEM,
8,,,RANJO,
9,,,NIRUPAM,
10,4.0,male,PINE,0.75
11,,,DTT,
12,,,JOHNMARTINEZ,
13,32.0,male,GRIFFIN,0.94
14,,,BEECHMAN,
15,,,SHELDONJEFFREY,
16,,,AJRICCI,
17,,,HANDMADE,
18,,,WISSDOM,
19,,,ALMYPAL,
20,60.0,male,LACHLAN,1.0
21,,,MEITOSIS,
22,,,TECHNEWSJUNKY,
23,,,CSMCLEMORE,
24,,,NUAHWA,
25,,,STEVENJAZZ,
26,,,CHASED,
27,,,ILGRECH,
28,,,MAINMAN,
29,,,NATIONALFORESTHUNTER,
30,6.0,male,SUBRAMANIAN,1.0
31,,,AMATEUR,
32,,,REAPEROFSTOCKS,
33,,,TAUREAU,
34,,,ZITCH,
35,,,KBORION,
36,,,KELDOGS,
37,,,ROOJOO,
38,,,DHIERIN,
39,,,MANICDVLN,
40,,,JOFLOORS,
41,,,ALCERINGA,
42,,,ALLTHINGSME,
43,,,RTOANALYST,
44,,,KARLEBDRUP,
45,,,DUFFNASTY,
46,,,TICKED,
47,,,BUYEMHOLDEM,
48,,,SWINWITHTHESHARKS,
49,,,ILLIAD,
50,,,REAGANRTRD,
51,,,HEATRICK,
52,,,DINGRITE,
53,13.0,male,JIMMI,1.0
54,9.0,male,PHILO,0.67
55,,,BOBOTTY,
56,,,SRCELLFE,
57,,,CALAFIA,
58,,,CVANVOORHIES,
59,,,NANOOGEEK,
60,,,JTCDUB,
61,,,KEITHOFRPI,
62,32.0,male,VITALIY,1.0
63,,,EPEON,
64,,,RACETERCEL,
65,,,TIMTOM,
66,,,REDOY,
67,,,JNSOLOMON,
68,,,ABEWABASH,
69,,,TEDISHOR,
70,,,TECHYNT,
71,,,HANSST,
72,,,TSLA,
73,,,NEUROCOG,
74,,,LOWLYINVESTOR,
75,,,TONYCAV,
76,,,ALLOK,
77,,,MRROCKERDUCK,
78,,,MAKINGALIVING,
79,,,JAYGOLD,
80,,,HPSKI,
81,,,ASIASAIL,
82,,,GUITPHIL,
83,,,CAMELBROOK,
84,,,ZOLT,
85,,,SDC,
86,,,JOELBE,
87,,,INVESTND,
88,,,BRENTB,
89,,,JUGOSO,
90,1.0,male,CROYDON,1.0
91,,,COSTCOINVESTOR,
92,,,DENISYWONG,
93,,,YAHOOOMAN,
94,,,LOBETA,
95,,,ADMAN,
96,,,FEWENTZ,
97,,,JDCROSS,
98,,,HOLYCRAP,
99,,,IAMEHENNING,
100,,,BARGAINBOXES,
101,,,RONSHELBY,
102,,,BULLSEYEYE,
103,,,IRISHBRY,
104,,,MYPOORBROWNS,
105,,,APHOFFA,
106,,,TNSCHGO,
107,,,CANUCKYOGA,
108,,,VIPERED,
109,,,MELERMAN,
110,,,LAZLOPANAFLEX,
111,,,BIGDOG,
112,,,ELIVERMORE,
113,,,WAJOC,
114,,,MASTERFORSLAVE,
115,,,SHARONWINKLER,
116,,,GIVMESOMIN,
117,,,AUTOSLASH,
118,,,ALFREDMAUL,
119,,,CATMAZE,
120,12.0,female,GIE,0.75
121,,,NOTANEXPERT,
122,,,JHWEISEN,
123,,,NYET,
124,142.0,female,MARLA,1.0
125,1.0,male,HOWELL,1.0
126,,,MTNHIMIKE,
127,3.0,female,SOMPORN,0.67
128,,,DISCOUNTBRAINS,
129,,,JEDSOUZA,
130,,,TOPPY,
131,,,EISHUNLIN,
132,3.0,male,SURE,0.67
133,81.0,male,CURT,0.96
134,,,SPIRITGUIDE,
135,,,THESTOCKNUT,
136,,,CAPITAL,
137,,,GEMINIPIX,
138,,,SADBMW,
139,,,YRKINSIDER,
140,,,FUWANDERS,
141,,,RALPHRIDES,
142,,,SHAMASHM,
143,1.0,male,TOTALLY,1.0
144,1.0,male,FEAR,1.0
145,,,PILGPROG,
146,3.0,male,PUG,1.0
147,,,USSHADOW,
148,130.0,male,KEV,0.98
149,,,BRADWELLS,
150,,,PURPLESPY,
151,,,OPPORTUNITY,
152,,,GRANDPOOHBAH,
153,,,NLIGHTENED,
154,,,BRYANKC,
155,,,SIGNALHUCKSTER,
156,,,JOHNNYBOYD,
157,,,RICKHEAD,
158,,,ZAHADUM,
159,,,FOSBACK,
160,623.0,male,LIAM,0.99
161,,,MANOJPARUTHI,
162,,,MCOLK,
163,1.0,male,GUZZ,1.0
164,,,SNAEGELE,
165,,,HAWAIIISLANDER,
166,,,RENDERUS,
167,,,BONKNR,
168,1.0,female,MIDDLE,1.0
169,,,KIZEDEK,
170,,,ZNCAPITAL,
171,,,KDHSPYDER,
172,21.0,male,MISCHA,0.57
173,,,JERWUN,
174,,,GREENW,
175,,,OPMAN,
176,,,PATTYD,
177,,,TINGMAKPUK,
178,,,YAHOOROSS,
179,,,TAKUN,
180,,,MDIEDERI,
181,,,DRJDC,
182,,,INNOMINATE,
183,,,MARKIT,
184,,,SHUKIPREMINGER,
185,1.0,male,DETROIT,1.0
186,,,VELOFELLOW,
187,1.0,male,DVID,1.0
188,,,ZAKUKY,
189,,,SHERMANTR,
190,,,PIMPERNELLE,
191,,,PULLINDEEP,
192,,,REGMYERS,
193,,,DRUNKEN,
194,,,ZIFFY,
195,,,ZINCBEMI,
196,,,UNIVACER,
197,,,TOLECNAL,
198,,,NEALTB,
199,,,SPECCLES,
200,,,TERABITE,
201,,,EEGOR,
202,,,SCOTTMONT,
203,,,VIRTUEXRU,
204,,,LAOWAIINCHINA,
205,,,ULIEQ,
206,,,DETLEFO,
207,,,MGHARVEY,
208,,,RICKKNOTT,
209,,,CHIFLY,
210,,,LAXPUTS,
211,,,COOLSCREEN,
212,,,HARDEQUITY,
213,,,WOODYSKILLS,
214,,,JOEYBRET,
215,,,SPECS,
216,,,JUSTABOUTTHESTOCKPRICE,
217,,,JASONWL,
218,,,MURUSMAXIMUS,
219,,,MASTACHOPCHOP,
220,,,CUPOLO,
221,,,STAYCOOL,
222,,,YOWE,
223,34.0,female,NERI,0.76
224,,,PROPRIETARY,
225,,,YOEBUFF,
226,,,BRIANNICUS,
227,,,PHILT,
228,9.0,female,CADENCE,0.78
229,1.0,male,MARGIN,1.0
230,,,ONEADAY,
231,,,KALISCHILD,
232,,,NGOYAL,
233,,,MIKEDMONT,
234,,,JMATSON,
235,,,MIRDOK,
236,,,GRENDELBANE,
237,,,PAPAYAMON,
238,,,MERCURIALMAVEN,
239,,,EPOCH,
240,,,SMITHLINK,
241,,,XXXZXXX,
242,,,GOGOLUN,
243,,,ECONOMYGONENUCLEAR,
244,,,BUSHMAN,
245,,,SBANNON,
246,,,ACCOUNTANT,
247,,,BMARTASIN,
248,,,SAPIENTINVESTOR,
249,1.0,female,ANNAPURNA,1.0
250,,,SHIMAO,
251,,,RAJFTP,
252,,,THEAMAZINGHAROLD,
253,,,RETIREDCOACHBOB,
254,,,JMUSTEVE,
255,,,CREIDY,
256,,,MPATHA,
257,,,ACCIPITERE,
258,4323.0,female,LINDA,1.0
259,,,IWANTIT,
260,1.0,female,ABRAXAS,1.0
261,,,RISING,
262,,,TRECK,
263,,,LOCKEMEISTER,
264,,,XNODAK,
265,,,UPTOYOU,
266,,,OVERDOG,
267,,,MAXTHEGREAT,
268,,,RIOTSPINONE,
269,,,BYRDIE,
270,,,GALVANNI,
271,,,SERICO,
272,,,CAROLSMITHCEO,
273,,,DRMARCID,
274,,,SINKINGSHIP,
275,2.0,male,NORMAL,1.0
276,,,POLKARIINGO,
277,,,MNOMIS,
278,,,RROCKY,
279,1.0,female,ARGE,1.0
280,,,PERRYY,
281,,,CINCINNATIJ,
282,8.0,male,MARTINS,1.0
283,,,FENQUARRY,
284,92.0,male,ANWAR,0.95
285,,,AFER,
286,,,REDUNDANT,
287,,,MOTORETRENDUSAYES,
288,,,JMJP,
289,,,MOEZAPPA,
290,,,DEPSEE,
291,,,JIMDART,
292,,,GTOZ,
293,,,SKEYEWATER,
294,,,TRADETIMESK,
295,,,NAGRU,
296,,,THEPHILOSOPHER,
297,,,YINGBOX,
298,,,FINANCIALPHOENIX,
299,,,NUPHASE,
300,,,ELAINELANTZ,
301,,,ONEMANTRUTHSQUAD,
302,,,NOBST,
303,,,QEISGOVTFRAUD,
304,,,LUNCO,
305,,,BLUEICE,
306,,,MARCOSAN,
307,,,ELIOTIII,
308,,,ANDREASCSEH,
309,,,KDAGER,
310,,,ROYRAMOSHK,
311,,,BETTERFUTURE,
312,,,CRSTRADES,
313,18.0,male,ENOCH,1.0
314,,,ARIHANTO,
315,,,SGSAGER,
316,,,CPINES,
317,,,DCNVEGAS,
318,,,XTRADER,
319,,,LORINGH,
320,,,EJLAMAR,
321,,,MARKETSX,
322,,,AMAZINGBON,
323,,,SPEEDIPUSREX,
324,,,HKAL,
325,,,ALETIZE,
326,,,ZOPAINVESTOR,
327,,,VANVOORHIS,
328,,,SMOOTHMOOSE,
329,,,MGDEPALMA,
330,,,PADRINOS,
331,,,GRENDS,
332,,,PHARMABUSINESSGUY,
333,,,CYERMAN,
334,,,BELAOTHELLO,
335,,,PEEPINGTOMATO,
336,,,MKANE,
337,,,WEISENHEIMER,
338,,,FARKUS,
339,,,DLAWRENCENEWYORK,
340,,,STEPHENLLOYD,
341,,,TONGINOW,
342,,,TURNKEYOIL,
343,,,RADIOS,
344,,,CHILIAYUG,
345,,,HOPPER,
346,,,KMVK,
347,,,DHKYSTUD,
348,,,PALINDROME,
349,,,DDEGEER,
350,,,VECKKNOWS,
351,,,LONGJOHN,
352,,,ADASTRAOILCORP,
353,,,INEBRIATED,
354,,,CECEMOORE,
355,,,MAMASMINA,
356,,,PANICKK,
357,,,FXCOMMENT,
358,,,KAYELAMARRIE,
359,,,ALASKANJACKSON,
360,,,CYCOANFIELD,
361,,,DAVLEE,
362,,,MUWATCHER,
363,,,WIGGLER,
364,,,JOHNNYBIGSPENDA,
365,,,MBMBYTHESEA,
366,,,HOUSMONY,
367,,,XIENON,
368,,,CORPUSNINJA,
369,,,BENJAMINHAMATI,
370,,,STOCKSCALPER,
371,,,DAVDWS,
372,,,PJDORIO,
373,2147.0,female,MELANIE,1.0
374,,,STGERJE,
375,,,AZIMAZI,
376,,,STOCKJUNKII,
377,,,LEBALE,
378,,,IPOBUYER,
379,,,RASMUSE,
380,2.0,female,SMILING,0.5
381,,,SANDSWEEPER,
382,,,DAMICOGX,
383,,,CABDRIVER,
384,2.0,male,DIESEL,1.0
385,,,AFOGNAK,
386,,,AVOC,
387,,,CLAYMONTGOMERY,
388,,,DIVIDENDMAVEN,
389,,,OCONTRARIWISE,
390,,,HLF,
391,,,HMPFFFF,
392,,,TSYD,
393,,,INEFFICIENT,
394,,,HATVANI,
395,,,MICHAELCAYMAN,
396,1.0,male,RAEN,1.0
397,,,LH,
398,706.0,female,MAUREEN,1.0
399,,,TRSINGLETON,
400,,,HAIGEZ,
401,,,TRAILERPARKLIVING,
402,,,MATERIAL,
403,,,FROMTTT,
404,,,CLARENCEHAYWARD,
405,,,KIMION,
406,,,VENTING,
407,,,DMSUH,
408,,,STACYSMITH,
409,,,TEXXMEXX,
410,,,TDEKOEKKOEK,
411,4.0,male,GY,0.75
412,,,JAYLACH,
413,,,AMBAL,
414,,,ACTIVETRADER,
415,,,BISKET,
416,,,JHNELCT,
417,,,HKTIM,
418,,,JARJARTHOMAS,
419,,,RMADDULA,
420,,,MALIBUOBAMA,
421,,,SIMONSAYSSHORT,
422,,,EDCA,
423,,,JOHNLESTER,
424,,,MONEYMANAG,
425,,,PIONEERRUBI,
426,,,PGMAYR,
427,,,BMDEWEY,
428,,,KREDIKER,
429,,,LEARNEDMYLESSON,
430,,,FLIEVERTZ,
431,,,KOACNATION,
432,,,CLOWNFISH,
433,,,TREESALT,
434,,,MICHELAW,
435,,,DEEPDIVER,
436,,,KITTYROAMER,
437,,,CHEWBACCA,
438,,,STOCKROACH,
439,,,PAXMAKER,
440,,,TERUTERUBOZU,
441,,,GARYINTHEBRONX,
442,,,FREMON,
443,,,KIMCHI,
444,,,RAUGHLE,
445,,,BURMASTER,
446,,,JAYYEN,
447,,,MACDEUTSCHE,
448,14.0,male,ARTYOM,1.0
449,,,INVALIDNAME,
450,,,STOCKALYSIS,
451,,,IPINVESTMENTS,
452,,,PICARTIST,
453,,,MOGMAN,
454,,,FROZINTIME,
455,,,TOMDGASCOP,
456,,,VAAG,
457,,,TWOGO,
458,,,CASHTRADR,
459,,,LGAREAU,
460,3.0,male,MOT,0.67
461,,,SPEERFISH,
462,4.0,female,SELAH,0.75
463,,,ESKEBEE,
464,,,ROCKOON,
465,,,COASTREBEL,
466,,,AMCANALLY,
467,,,NAIVESUMMER,
468,,,MIGDU,
469,,,IRRITABLE,
470,,,JAMODIT,
471,98.0,male,JIN,0.56
472,,,ELIRANR,
473,,,ITINERANTINVESTOR,
474,,,HYERS,
475,,,RSH,
476,,,BEARBUG,
477,,,JKJC,
478,,,SSWEETAZ,
479,,,GLADPICK,
480,1.0,female,VISKY,1.0
481,,,HAYROW,
482,,,KILLORANF,
483,,,NCASTILLA,
484,,,JAKEMANDUDE,
485,,,DALLAGATOR,
486,,,BILLMASI,
487,,,FSAJDI,
488,,,TWAJETGOD,
489,,,ROMANHILDT,
490,,,THEBIGPROBLEM,
491,,,ELLENRAM,
492,,,SACTO,
493,,,DIVIDENDJOY,
494,,,ECOFREEDOM,
495,,,NWPHARMACIST,
496,25.0,male,BUCK,1.0
497,,,AJSMITH,
498,,,FONZALITO,
499,,,CFB,
500,,,GOTINCOME,
501,,,TECHRANTER,
502,,,BEPPAUN,
503,,,VERBATUM,
504,,,AVOIDBETA,
505,,,RAJUGO,
506,,,SUDEEPJAT,
507,3.0,male,JACKS,0.67
508,3.0,female,SIBO,1.0
509,,,LAROCAG,
510,,,BIOTREKKER,
511,,,SIMPLETRADER,
512,,,KENCHAU,
513,722.0,male,GREGORY,1.0
514,,,UNCLEPHOOL,
515,,,FRANKFARB,
516,3.0,male,MOUNTAIN,1.0
517,,,BORROWED,
518,,,SYDNEYSMITH,
519,15.0,male,FLETCHER,1.0
520,,,HERRING,
521,,,LZIGRAS,
522,,,KIPAMAC,
523,,,LIKEABLE,
524,,,WIENEC,
525,,,STXLOFTUS,
526,,,TUMOR,
527,,,EZEPACE,
528,,,JSINGULAR,
529,,,SUCHAN,
530,,,ANOVELLO,
531,2.0,male,OSHO,1.0
532,,,RFMQRM,
533,,,SWISSLABEL,
534,,,ARNIEC,
535,,,PRINTFASTER,
536,,,RAJS,
537,,,ZRHANCOCK,
538,,,CARMANBJ,
539,,,JHECKERT,
540,,,LOTUSPRINCE,
541,,,FABSY,
542,,,CYNTRIC,
543,6717.0,female,JENNIFER,1.0
544,,,MIKENH,
545,,,BAYSIDEDAVE,
546,,,ALLCTT,
547,,,LEENOS,
548,,,RIDETHECURVE,
549,,,DDBPASO,
550,,,THORBAR,
551,,,NEPHERKAH,
552,,,TRADINGMIKE,
553,,,SOLEDANCER,
554,,,SCIMBER,
555,,,JOEPULL,
556,,,ALPHANICE,
557,,,JOEHADENOUGH,
558,2.0,male,JRG,1.0
559,,,GLOBALODYSSEY,
560,,,ONCOLOGYRN,
561,,,MATTFORD,
562,,,SCOTTTN,
563,,,PDMULLEN,
564,,,ILOVEKOSTOCK,
565,,,RJACKO,
566,,,PENNINGSJM,
567,,,HERKNAV,
568,,,MATTRECORE,
569,,,ERASNER,
570,,,NEALWF,
571,,,ECONOMARCUS,
572,,,LIZALIN,
573,,,PINKRABBIT,
574,,,ANTHONYSSS,
575,,,KENSAR,
576,,,DONZELION,
577,,,OMXALUM,
578,,,CHANGAN,
579,,,CARININI,
580,,,ADAMKBICE,
581,,,DONTDROPTHAT,
582,,,FOREXPRO,
583,,,NIUECON,
584,,,MONTANUS,
585,,,WSEAJIM,
586,,,EURONURSE,
587,,,JOEB,
588,,,RANGERFAN,
589,,,TINYBRAIN,
590,,,ANNUALRUNRATE,
591,,,SATCHYAA,
592,,,MAEKUZ,
593,,,SOULREAPER,
594,,,SAMONDO,
595,,,STDNOOB,
596,,,DIANESWEENEY,
597,1.0,male,JROD,1.0
598,4.0,male,NEI,0.75
599,,,RDIZZLE,
600,,,ROVO,
601,,,DANKAN,
602,,,MOOREP,
603,,,REBELFRED,
604,,,TRUSGOLD,
605,,,SHMENDRICK,
606,,,BILLGERMAN,
607,,,GNO,
608,16.0,male,SVEND,1.0
609,,,BUYTHEDIP,
610,,,KOBB,
611,,,IAMFROMCORK,
612,,,MRBIGAPPLEPIE,
613,,,LARRYSIUDA,
614,,,VMSHIN,
615,,,AMMARMALHAS,
616,,,THEMARKETPRO,
617,,,DISTION,
618,,,CRANKYARCHITECT,
619,,,JABOBEAST,
620,,,DAVIDBROWN,
621,,,FIVEHAWKS,
622,32.0,male,RAMIN,1.0
623,,,INVESTER,
624,3.0,male,NILES,0.67
625,,,MCOMBO,
626,,,HITOFLY,
627,,,KORL,
628,6.0,male,PRINCIPE,1.0
629,,,DAVEINTOSA,
630,,,KHASSON,
631,30.0,male,DAG,0.93
632,,,GOODMEADOW,
633,,,SDINVEST,
634,,,KBMCGOFF,
635,,,CYNICIZM,
636,,,NUNUBUTT,
637,,,BJNFLICKS,
638,,,IMRIGHTTOO,
639,,,BUTWHY,
640,,,LIVESINHISCAR,
641,,,CAPTBOBR,
642,,,VALTZ,
643,,,WIVANHOE,
644,,,PASHTP,
645,,,ABOUZIZ,
646,1.0,male,RHYZ,1.0
647,,,CLIPPERSTOCK,
648,,,KERNELS,
649,,,THUNNUS,
650,863.0,male,CLAUDIO,1.0
651,34.0,male,ERVIN,1.0
652,,,BUBBAHOTEP,
653,,,GAMALR,
654,,,KESSELDAWG,
655,,,KFED,
656,,,RJPERRI,
657,,,RFNGURU,
658,,,GROOVYSTOCKS,
659,9.0,male,ALAM,0.89
660,,,HYLTONBR,
661,130.0,male,KAMIL,0.99
662,,,BPAHARRIS,
663,,,NOTSOHEAVYD,
664,,,VATROJANS,
665,,,MUSTANGSNY,
666,,,MADEINUSAONLY,
667,15.0,female,CIRA,0.93
668,,,RELUCTANTTRADER,
669,6.0,female,ALFI,0.5
670,,,BDENS,
671,,,LURPAK,
672,,,ENTROPYOVERLOAD,
673,,,VPARETO,
674,,,DELPHIN,
675,,,LEAMAGO,
676,,,THETOOLMAN,
677,,,PSEUDOMINIUM,
678,,,PAYDAY,
679,,,BRANDYBUCK,
680,,,UESSQUARE,
681,13.0,male,BOMBER,1.0
682,,,SAILAWAY,
683,,,ZIRDU,
684,,,STOCKERBLOG,
685,2.0,female,JEV,0.5
686,,,BLOME,
687,,,GETREEL,
688,,,LEVEREDRETURNS,
689,,,KAYSERA,
690,,,YORICKS,
691,,,TIZLINDA,
692,,,NYC,
693,,,PATRICKMFDS,
694,,,LIQUIDSPACEMAN,
695,,,MOOFER,
696,,,NUKEBULL,
697,,,BOBSTERT,
698,,,PORTFOLIO,
699,,,JJBEAR,
700,,,JJJOSEPH,
701,,,SHANKSTA,
702,,,DOUGBEDELL,
703,,,WINDYS,
704,9.0,female,JOLI,0.89
705,,,BENMARK,
706,,,HARFANG,
707,,,HYMENROTH,
708,,,PHILGUY,
709,,,SPCNYC,
710,,,JDRROBOTKA,
711,,,MCSANDBERG,
712,,,BEARCATBRANT,
713,,,RRSAUSERS,
714,,,BGALARNEAU,
715,,,SCOTTYCH,
716,,,INVESTSAVVY,
717,,,IDRESNER,
718,,,DJONTHEGO,
719,,,SHERIFSNEAR,
720,,,NOBLEWARROR,
721,,,BUYGOLLY,
722,,,SEAJOAN,
723,,,DRMOSKOWITZ,
724,1.0,female,SAVANI,1.0
725,,,APMURRAY,
726,,,RIONSRUN,
727,,,MOUSEMAVEN,
728,2.0,female,NEU,0.5
729,,,AFLEISCHNER,
730,,,ARUNNEWASKAR,
731,,,EMDE,
732,,,VLSCOUT,
733,,,SLOWCLAPPER,
734,,,KIDPLUNGER,
735,,,AMPALMIERI,
736,,,MSTCOURTJESTER,
737,,,NETFIXER,
738,3.0,female,RAIA,1.0
739,,,INFORMEDNOW,
740,,,SKITAHOE,
741,,,HUSYHUS,
742,,,EATMYVOLTAGE,
743,,,ALANSOCRATEK,
744,,,CRAPTOCK,
745,,,HANKWEST,
746,,,TOYOTAWHIZGUY,
747,,,WHITERAVENSMOKE,
748,,,CITRACYDE,
749,,,ESCOTTF,
750,,,FORCASS,
751,,,PREMSANGEET,
752,,,CALIFORNIASTEVE,
753,,,YASEENNAVEEDSHAH,
754,,,NOAHFREAK,
755,,,SNAPHIL,
756,,,KEVINBWALL,
757,,,BROADWAYPRODUCER,
758,,,JBNAPLES,
759,,,THEVG,
760,,,THEBRIANMCKINLEY,
761,,,FRACGOLF,
762,,,TTONE,
763,,,TINNNE,
764,,,ALFREMILL,
765,,,TELEQUANT,
766,,,MOLLUSKOS,
767,,,PETROLCHEM,
768,,,NEXUSNEXUS,
769,,,ANIKETX,
770,2.0,male,LIMO,1.0
771,4.0,male,ITS,1.0
772,,,SOZZLE,
773,,,PSMCKENNA,
774,58.0,male,KARLO,0.97
775,,,TADUKE,
776,,,ASITOUGHTOBE,
777,2.0,female,DIOS,0.5
778,,,DAVIDINUSA,
779,,,CLTNVSTR,
780,,,TJB,
781,,,XPLANEUS,
782,,,CEBESS,
783,9.0,male,STEPHANO,1.0
784,,,CHARTO,
785,,,BILLBDC,
786,,,MBIGSHOT,
787,,,GREGHAARMON,
788,1.0,male,CIRROC,1.0
789,,,MEWAG,
790,2.0,female,VAS,0.5
791,,,SPOOKYMON,
792,,,CAPTAINWHIZZ,
793,,,SJDIII,
794,,,SPEEDSPIRIT,
795,,,KFORCE,
796,,,BILLYBOBFOREVER,
797,,,ADIRONDACK,
798,,,HAROLDWAKE,
799,,,DSTOTZ,
800,,,DHL,
801,,,GGUTZMER,
802,,,GEEDEE,
803,,,VERYOLD,
804,,,JJCANTAR,
805,,,TOMMYBOCA,
806,,,WOODSPINNER,
807,,,BIGFATFAN,
808,,,JNCCC,
809,,,SIMIMIKE,
810,,,FSLR,
811,1.0,male,ZEBULON,1.0
812,,,ROUL,
813,,,MCRMGF,
814,5.0,male,OJO,0.8
815,,,SDBGEORGIA,
816,,,HARRYD,
817,,,WISEGURU,
818,,,MATTHEWDOYLE,
819,,,LAWRENCECHEOK,
820,4.0,female,MEDIC,0.75
821,,,JAHJESTERS,
822,,,STLTHTRDR,
823,,,BULLDOGMAN,
824,13.0,female,AXIL,0.77
825,,,WIRELESSMOUSE,
826,,,GEORGEBAQ,
827,,,GHUSSEY,
828,1.0,male,ARYANA,1.0
829,,,GREATGABBO,
830,,,JACKRYANJR,
831,,,BSTRONGER,
832,,,DURRAHCELL,
833,,,MANYY,
834,,,SPEEDYGOONER,
835,,,SEVALEVITSKI,
836,,,KINDERGARTEN,
837,,,UDKL,
838,,,GRYFSTER,
839,,,ALLINONE,
840,,,SBINVESTOR,
841,,,KYLEDNAZ,
842,,,FLLMTR,
843,1.0,male,JMS,1.0
844,,,JOHNNYJACKSON,
845,,,CSMSR,
846,,,GOGOGOAPPLE,
847,,,MINORMAN,
848,,,ALARMSMALLHUNCH,
849,,,NEWGATE,
850,3.0,female,ZAIRE,0.67
851,,,DMADDRON,
852,,,BULLTERRIERE,
853,,,GEODAVKY,
854,,,MATTCOFFIN,
